"w-100 href","ld_Fc","absolute src","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 4","br-100 src 4","f6","f2","f6 2","ld_Fc 2","di","normal","sans-serif","ld_Fc 3","ff-text-wrapper","b"
"https://www.walmart.com/ip/NB-WIDE-LEG-CARGO/16018802907?classType=VARIANT&athbdg=L1600","Best seller Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X $16.98","https://i5.walmartimages.com/seo/NB-WIDE-LEG-CARGO_0281832d-0ea3-4538-9623-27622d4ba930.00b97558782d12a3103d5e52d2eb041e.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","16","98","current price $16.98","No Boundaries","Wide Leg Cargo Pants, 31.5'' Inseam, Women's and Women's Plus Sizes XXS-4X","15892","4.6 out of 5 Stars. 15892 reviews","",""
"https://www.walmart.com/ip/STAR-JEAN/16151867435?classType=VARIANT&athbdg=L1600","Best seller Mid-Rise Star Jeans, 31"" Inseam, Women's $4.99 Was $19.98","https://i5.walmartimages.com/seo/STAR-JEAN_9367e339-e604-46c0-b248-4e831fc291a0.b40099696f4741ae2883c3ba8e4cf8bb.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","4","99","current price $4.99, Was $19.98","No Boundaries","Mid-Rise Star Jeans, 31"" Inseam, Women's","92","4.1 out of 5 Stars. 92 reviews","",""
"https://www.walmart.com/ip/No-Boundaries-Baggy-Flare-Women-s/17733024254?classType=VARIANT&athbdg=L1600","Best seller Baggy Flare Jeans, 32.5'' Inseam, Women's 00-18 $9.99 Was $19.98","https://i5.walmartimages.com/seo/No-Boundaries-Baggy-Flare-Women-s_81b00182-8c60-4dd2-b8b2-5ba185f817ba.dd754d0b3593b45ee16acc988d5126f3.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","9","99","current price $9.99, Was $19.98","No Boundaries","Baggy Flare Jeans, 32.5'' Inseam, Women's 00-18","121","4.4 out of 5 Stars. 121 reviews","",""
"https://www.walmart.com/ip/No-Boundaries-Mid-Rise-Baggy-Wide-Leg-Jean-31-5-Inseam-Women-s/17843364090?classType=VARIANT&athbdg=L1600","Best seller Mid-Rise Baggy Wide Leg Jeans, 31"" Inseam, Women's 00-18 $13.29 Was $18.98","https://i5.walmartimages.com/seo/No-Boundaries-Mid-Rise-Baggy-Wide-Leg-Jean-31-5-Inseam-Women-s_e387a4e7-4ae6-40e8-8bfc-03d84c1960c7.2777d344515607288a109b7e19726b2b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","13","29","current price $13.29, Was $18.98","No Boundaries","Mid-Rise Baggy Wide Leg Jeans, 31"" Inseam, Women's 00-18","133","4.3 out of 5 Stars. 133 reviews","",""
"https://www.walmart.com/ip/TT-RLX-BOYFRIEND-JN/16539503435?classType=VARIANT","Women's High Rise Relaxed Boyfriend Jeans, 26"" Inseam, Sizes 0-20 $5.99 Was $11.44","https://i5.walmartimages.com/seo/TT-RLX-BOYFRIEND-JN_59806323-980b-426c-b6e7-35780a9c176f.dd46a9d5971c83314bf0157f751854a4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","5","99","current price $5.99, Was $11.44","Time and Tru","Women's High Rise Relaxed Boyfriend Jeans, 26"" Inseam, Sizes 0-20","307","4.3 out of 5 Stars. 307 reviews","",""
"https://www.walmart.com/ip/BARREL-LEG-JEAN/16785601111?classType=VARIANT","Women's and Women's Plus Barrel Leg Jeans, 26.5"" Inseam, Sizes 0-26W $6.75 Was $27.00","https://i5.walmartimages.com/seo/BARREL-LEG-JEAN_3087568e-6026-4dec-9619-27cd2bc30873.4b07d001f3e282234985ddcd473f8e07.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","6","75","current price $6.75, Was $27.00","Free Assembly","Women's and Women's Plus Barrel Leg Jeans, 26.5"" Inseam, Sizes 0-26W","242","4.2 out of 5 Stars. 242 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-2-20/15759363626?classType=VARIANT","Women's High Rise Relaxed Boyfriend Jeans, Sizes 0-20 $11.91","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-High-Rise-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-2-20_57b10575-0749-4227-b2c5-e3945bd01518.eaf7ade332141499ecf7c8c2a2bf68b4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","11","91","current price $11.91","Time and Tru","Women's High Rise Relaxed Boyfriend Jeans, Sizes 0-20","338","4.5 out of 5 Stars. 338 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-and-Women-s-Plus-High-Rise-Curvy-Skinny-Jeans-29-Inseam-Sizes-0-22-Short-Sizes-Available/172001014?classType=VARIANT","Women's High Rise Curvy Skinny Jeans, Available in Regular and Short Inseams, Sizes 0-22 $17.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-and-Women-s-Plus-High-Rise-Curvy-Skinny-Jeans-29-Inseam-Sizes-0-22-Short-Sizes-Available_4ad58c0a-c915-459d-83b3-eae31bc1025b.d7ab8ef80b7f0e3222eef2bc3991fe7b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","17","98","current price $17.98","Time and Tru","Women's High Rise Curvy Skinny Jeans, Available in Regular and Short Inseams, Sizes 0-22","381","4.4 out of 5 Stars. 381 reviews","",""
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Bermuda-Shorts-Sizes-2-28/5048339126?classType=VARIANT","Women's and Women's Plus Bermuda Shorts, Sizes 2-28 $12.35 Was $24.99","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Bermuda-Shorts-Sizes-2-28_e586f493-abd5-4d64-8832-49c631ca4c00.5417285c38b9c7f71aeb1574ef5f6d15.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","12","35","current price $12.35, Was $24.99","Levi Strauss Signature","Women's and Women's Plus Bermuda Shorts, Sizes 2-28","841","4.5 out of 5 Stars. 841 reviews","",""
"https://www.walmart.com/ip/No-Boundaries-Juniors-Flare-Jeans/296800632?classType=VARIANT","Juniors Flare Jeans $11.25 93.8 ¢/ca","https://i5.walmartimages.com/seo/No-Boundaries-Juniors-Flare-Jeans_43da8002-4781-43ed-8003-546f5dbacf1e.b057accd4571f3e43fd800f091bf260f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","11","25","current price $11.25","No Boundaries","Juniors Flare Jeans","90","4.3 out of 5 Stars. 90 reviews","",""
"https://www.walmart.com/ip/MR-RELAXED-ANKLE-LNT/14946101081?classType=VARIANT","Women's Midrise Relaxed Ankle Jeans, 27.5"" Inseam Sizes 0-18 $26.00","https://i5.walmartimages.com/seo/MR-RELAXED-ANKLE-LNT_1152fd46-3ab6-4634-ae3a-6f67b916b2b8.6c27f7dfb9aacf4861f5b3274b12ec51.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","00","current price $26.00","Free Assembly","Women's Midrise Relaxed Ankle Jeans, 27.5"" Inseam Sizes 0-18","204","3.8 out of 5 Stars. 204 reviews","",""
"https://www.walmart.com/ip/MR-TIE-WAIST-RELAXED/15157469711?classType=VARIANT","Women's Loose Fitting Wide Leg Jeans with Adjustable Tie Waist, 32"" Inseam, Sizes 0-26 $26.00","https://i5.walmartimages.com/seo/MR-TIE-WAIST-RELAXED_f3ebb31a-b12a-46f2-802f-99be75f77e32.4c29675f37c15a1187bed8a18cbb3a75.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","00","current price $26.00","Free Assembly","Women's Loose Fitting Wide Leg Jeans with Adjustable Tie Waist, 32"" Inseam, Sizes 0-26","174","3.4 out of 5 Stars. 174 reviews","",""
"https://www.walmart.com/ip/Free-Assembly-Women-s-and-Women-s-Plus-Size-Patch-Pocket-Wide-Leg-Jeans-32-Inseam-Sizes-0-28W/5434546729?classType=VARIANT","Women's and Women's Plus Wide Leg Jeans with Patch Pockets, 30"", 32"", and 34"" Inseams, Sizes 0-26W $14.99","https://i5.walmartimages.com/seo/Free-Assembly-Women-s-and-Women-s-Plus-Size-Patch-Pocket-Wide-Leg-Jeans-32-Inseam-Sizes-0-28W_6e85e9e2-0b93-4464-9a32-510d99fd1812.c19b957ad9e3a744e5893de808e2078c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","14","99","current price $14.99","Free Assembly","Women's and Women's Plus Wide Leg Jeans with Patch Pockets, 30"", 32"", and 34"" Inseams, Sizes 0-26W","758","4.2 out of 5 Stars. 758 reviews","",""
"https://www.walmart.com/ip/TT-EMBELLISHED-JEAN/16544250180?classType=VARIANT","Women's High Rise Rhinestone Embroidered Wide Leg Jeans, Sizes 0-28 $26.98","https://i5.walmartimages.com/seo/TT-EMBELLISHED-JEAN_cb5a3aca-0fd2-4cca-b17f-e2440db31035.d871e4278de97e79cf553c56cca92f0e.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","98","current price $26.98","Time and Tru","Women's High Rise Rhinestone Embroidered Wide Leg Jeans, Sizes 0-28","161","4.3 out of 5 Stars. 161 reviews","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-and-Women-s-Plus-Relaxed-Straight-High-Rise-Cargo-Jeans-Sizes-0-28W/5927247950?classType=VARIANT","Sofia Jeans Women's and Women's Plus Relaxed Straight High Rise Cargo Jeans, Sizes 0-28W $26.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-and-Women-s-Plus-Relaxed-Straight-High-Rise-Cargo-Jeans-Sizes-0-28W_a45a9bd2-402a-41a4-a5e3-5e7ef767d4b9.511cf15e741d28ad6991101811db4aae.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","00","current price $26.00","Sofia Vergara","Sofia Jeans Women's and Women's Plus Relaxed Straight High Rise Cargo Jeans, Sizes 0-28W","501","4.5 out of 5 Stars. 501 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Pull-On-Denim-Shorts-5-Inseam-Sizes-XS-XXL/366321501?classType=VARIANT","Women's Pull-On Denim Shorts, 5"" Inseam, Sizes XS-XXL $13.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Pull-On-Denim-Shorts-5-Inseam-Sizes-XS-XXL_cd5cc429-0ad5-4bc0-97e1-ae13594b61f7.8a7c19cee24415067bbaef023e849677.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","13","98","current price $13.98","Time and Tru","Women's Pull-On Denim Shorts, 5"" Inseam, Sizes XS-XXL","432","4.5 out of 5 Stars. 432 reviews","",""
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Heritage-3-High-Rise-Cutoff-Short/544566614?classType=VARIANT","Signature by Levi Strauss & Co.™ Women's Heritage 3"" High Rise Cutoff Short $19.98","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Women-s-Heritage-3-High-Rise-Cutoff-Short_c1f86270-930b-438e-b49a-d5b6776912a4.9620dc878df0bf469b16ba8dde128351.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","Levi Strauss Signature","Signature by Levi Strauss & Co.™ Women's Heritage 3"" High Rise Cutoff Short","190","4.5 out of 5 Stars. 190 reviews","",""
"https://www.walmart.com/ip/No-Boundaries-Baggy-Carpenter-Wide-Leg-Women-s-32-Inseam/16509614128?classType=VARIANT","Baggy Carpenter Wide Leg Jeans, 32” Inseam, Women’s Sizes 00-20 $19.98","https://i5.walmartimages.com/seo/No-Boundaries-Baggy-Carpenter-Wide-Leg-Women-s-32-Inseam_47b13dbe-e095-4938-893b-b0b132d9012e.144887b097629f57d42326a73aeffb11.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","No Boundaries","Baggy Carpenter Wide Leg Jeans, 32” Inseam, Women’s Sizes 00-20","167","4.3 out of 5 Stars. 167 reviews","",""
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Heritage-High-Rise-Skinny-Jeans/805902597?classType=VARIANT","Women's Heritage High Rise Skinny Jeans $23.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Heritage-High-Rise-Skinny-Jeans_72941e89-36ae-4317-831e-20a5939c09b8.38285fd67026671962a5a09e0ce840d7.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","23","98","current price $23.98","Levi Strauss Signature","Women's Heritage High Rise Skinny Jeans","46","4.6 out of 5 Stars. 46 reviews","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Flare-Trouser-High-Rise-Jeans-30-5-inseam/1361507797?classType=VARIANT","Sofia Jeans Women's Flare Trouser High-Rise Jeans, 30.5"" inseam $27.92","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Flare-Trouser-High-Rise-Jeans-30-5-inseam_7d7d03ce-e73e-446b-9a20-29c4fb7fcef1.72fd62ddddb92715bbf1755d86a0dd47.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","27","92","current price $27.92","Sofia Vergara","Sofia Jeans Women's Flare Trouser High-Rise Jeans, 30.5"" inseam","421","4.4 out of 5 Stars. 421 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Frayed-Hem-Vintage-Denim-Short/557848978?classType=VARIANT","Women's High Rise Frayed Hem Vintage Denim Short $15.44","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-High-Rise-Frayed-Hem-Vintage-Denim-Short_c332b5ff-5338-4ba7-ab78-a98504f6a9ce.88fb008496ec3604111e7bddd1e948bb.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","15","44","current price $15.44","Time and Tru","Women's High Rise Frayed Hem Vintage Denim Short","46","3.1 out of 5 Stars. 46 reviews","",""
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Heritage-High-Rise-Straight-Jeans/829739155?classType=VARIANT","Signature by Levi Strauss & Co. Women's Heritage High Rise Straight Jeans $26.98","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Women-s-Heritage-High-Rise-Straight-Jeans_ac7c6e88-4803-43f0-ab53-89d82c435829.ab8ffd34e916e10713a8fb1074a79574.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","98","current price $26.98","Levi Strauss Signature","Signature by Levi Strauss & Co. Women's Heritage High Rise Straight Jeans","337","4.5 out of 5 Stars. 337 reviews","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Rosa-Curvy-Skinny-Super-High-Rise-Ankle-Jeans/241180081?classType=VARIANT","Sofia Jeans Women's Rosa Curvy Skinny Super High Rise Ankle Jeans $24.50","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Rosa-Curvy-Skinny-Super-High-Rise-Ankle-Jeans_1587cfe4-9838-4663-8827-78d9d53cb20a.96d0ea94172437452004ff208b8418dc.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","24","50","current price $24.50","Sofia Vergara","Sofia Jeans Women's Rosa Curvy Skinny Super High Rise Ankle Jeans","137","4.6 out of 5 Stars. 137 reviews","",""
"https://www.walmart.com/ip/No-Boundaries-Juniors-Mid-Rise-Bootcut-Jeans/278640429?classType=VARIANT","Juniors' Mid Rise Bootcut Jeans $12.34","https://i5.walmartimages.com/seo/No-Boundaries-Juniors-Mid-Rise-Bootcut-Jeans_26f40d3c-8e21-4480-9383-78110ae7b21d.f1e3aaf8e8387311aaed4de664b4b827.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","12","34","current price $12.34","No Boundaries","Juniors' Mid Rise Bootcut Jeans","84","4.1 out of 5 Stars. 84 reviews","",""
"https://www.walmart.com/ip/Plus-Size-Levi-s-Boyfriend-Jeans-Color-Kind-Words-Size-18W-AV-REG/15862561522?classType=VARIANT","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 18W $38.68","https://i5.walmartimages.com/seo/Plus-Size-Levi-s-Boyfriend-Jeans-Color-Kind-Words-Size-18W-AV-REG_aa2129f9-96d4-48a2-bfe1-05c5b0532ee0.c854a12d46e7f3430c7febbc976565a4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","38","68","current price $38.68","Levi's","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 18W","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-721-High-Rise-Skinny/16840521666?classType=REGULAR","721 High Rise Skinny $42.99","https://i5.walmartimages.com/seo/Levi-s-721-High-Rise-Skinny_09742bb4-a954-4df2-b50a-7591bf15f6d2.4fcc109b2de1da343a6b0fd2543b4b56.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","99","current price $42.99","Levi's","721 High Rise Skinny","3","3 out of 5 Stars. 3 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Womens-Mid-Rise-Skinny-Jean-Size-6S/13765456418?classType=REGULAR","Womens Mid Rise Skinny Jean Size 6S $37.07","https://i5.walmartimages.com/seo/Levi-s-Womens-Mid-Rise-Skinny-Jean-Size-6S_d7a700a2-6814-4001-a0f5-70d8c72540dd.44cf44ac89d9d1f95f41af47d87f50fe.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","37","07","current price $37.07","Levi's","Womens Mid Rise Skinny Jean Size 6S","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-311-Shaping-Skinny-Jean-Size-32/15852122471?classType=VARIANT","Women's 311 Shaping Skinny Jean, Size 32 $38.99","https://i5.walmartimages.com/seo/Levi-s-Women-s-311-Shaping-Skinny-Jean-Size-32_07407f10-ad34-4661-83d5-3d600d91c8be.b5e2d3b7d17d03d31ba26857dc95a35d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","38","99","current price $38.99","Levi's","Women's 311 Shaping Skinny Jean, Size 32","3","4 out of 5 Stars. 3 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Gold-Women-s-Classic-Taper-Jean-Mid-Rise-Stretch-Denim-Also-Available-Size/17825771802?classType=VARIANT","Gold Women's Classic Taper Jean Mid-Rise Stretch Denim (Also Available Size)","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Gold-Women-s-Classic-Taper-Jean-Mid-Rise-Stretch-Denim-Also-Available-Size_eeac7388-a424-40fa-95ca-4be11362b63f.4f9aafbf18013ab46905d7de591c8202.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","","","","","Levi Strauss Signature","Gold Women's Classic Taper Jean Mid-Rise Stretch Denim (Also Available Size)","","","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-711-Skinny-Jeans/1749611611?classType=REGULAR","Women's 711 Skinny Jeans $40.00","https://i5.walmartimages.com/seo/Levi-s-Women-s-711-Skinny-Jeans_69336332-16cb-44b9-9c29-c346c8b7c428.84ee05215817c2994a2c80f2f58057f7.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","00","current price $40.00","Levi's","Women's 711 Skinny Jeans","","","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levis-Womens-720-High-Rise-Super-Skinny-Jeans-Standard-and-Plus-Standard-Indigo-Daze-Waterless-33-Short/200710984?classType=VARIANT","Levis Womens 720 High Rise Super Skinny Jeans Standard and Plus Standard Indigo Daze Waterless 33 Short $40.00","https://i5.walmartimages.com/seo/Levis-Womens-720-High-Rise-Super-Skinny-Jeans-Standard-and-Plus-Standard-Indigo-Daze-Waterless-33-Short_8e81add7-0e75-4dac-9367-dfab3cec3d27.d7c8d03e8655304d4a08a376cd5bce48.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","00","current price $40.00","Levi's","Levis Womens 720 High Rise Super Skinny Jeans Standard and Plus Standard Indigo Daze Waterless 33 Short","59","4.5 out of 5 Stars. 59 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/710-Super-Skinny-Women-s-Jeans/768388077?classType=REGULAR","710 Super Skinny Women's Jeans $44.97","https://i5.walmartimages.com/seo/710-Super-Skinny-Women-s-Jeans_5e7571d6-34be-4b7b-9f75-73f0e37650bc_1.f3783f7181f504595160296e26a02c41.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","97","current price $44.97","Levi's","710 Super Skinny Women's Jeans","135","3.7 out of 5 Stars. 135 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Mid-Rise-Slim-Fit-Boyfriend-Jeans-Sizes-0-22/5534812382?classType=VARIANT","Women's Mid Rise Slim Fit Boyfriend Jeans, Sizes 0-22","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Mid-Rise-Slim-Fit-Boyfriend-Jeans-Sizes-0-22_58c9dde2-cc01-418b-8a9e-7f2424fa1a4a.10a031204fcd0eb3652608679466bd4c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","","","","","Levi Strauss Signature","Women's Mid Rise Slim Fit Boyfriend Jeans, Sizes 0-22","1126","4.4 out of 5 Stars. 1126 reviews","Shipping arrives","Sat, Apr 18"
"https://www.walmart.com/ip/Women-s-Levi-s-311-Shaping-Skinny-Jeans/17863503701?classType=REGULAR","Women's Levi's 311 Shaping Skinny Jeans 28x30 $39.97","https://i5.walmartimages.com/seo/Women-s-Levi-s-311-Shaping-Skinny-Jeans_f330c0aa-cdc3-4bdd-bd05-293cad986d1b.5f049d3f5606cc0b197674e7312d8aa3.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","39","97","current price $39.97","Levi's","Women's Levi's 311 Shaping Skinny Jeans 28x30","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Womens-721-High-Rise-Skinny-Ankle-Azure-Falls/673385647?classType=VARIANT","Levis Womens 721 High Rise Skinny Ankle Jeans 34 Azure Falls Waterless $35.00","https://i5.walmartimages.com/seo/Levi-s-Womens-721-High-Rise-Skinny-Ankle-Azure-Falls_d019188c-ffa8-41cb-b245-7537add1ba53_1.9f274f174562f7ac7799ddb4744b7dfd.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","35","00","current price $35.00","Levi's","Levis Womens 721 High Rise Skinny Ankle Jeans 34 Azure Falls Waterless","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-Premium-Ribcage-Straight-Ankle-Jeans-Women-s-29X27-Blue/19078362579?classType=REGULAR","Women's Premium Ribcage Straight Ankle Jeans Women's 29X27 Blue $42.04","https://i5.walmartimages.com/seo/Levi-s-Women-s-Premium-Ribcage-Straight-Ankle-Jeans-Women-s-29X27-Blue_1d54b4b3-7d20-4ece-923e-50ab40dd19ae.5db8bee5035a596341af1640bd82d8f0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","04","current price $42.04","Levi's","Women's Premium Ribcage Straight Ankle Jeans Women's 29X27 Blue","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-BLUE-LIGHT-OF-MY-LIFE-Women-s-311-Shaping-Skinny-Jeans-US-29X30/5303783147?classType=REGULAR","BLUE/LIGHT OF MY LIFE Women's 311 Shaping Skinny Jeans, US 29X30 $42.77","https://i5.walmartimages.com/seo/Levi-s-BLUE-LIGHT-OF-MY-LIFE-Women-s-311-Shaping-Skinny-Jeans-US-29X30_7aae0afe-85ce-4814-b87a-7426abac3a82.3324f781408dd9dc6f681e3d6c90fe2b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","77","current price $42.77","Levi's","BLUE/LIGHT OF MY LIFE Women's 311 Shaping Skinny Jeans, US 29X30","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-724-High-Rise-Straight-Jeans/1733497020?classType=REGULAR","Women's 724 High-Rise Straight Jeans $42.00","https://i5.walmartimages.com/seo/Levi-s-Women-s-724-High-Rise-Straight-Jeans_c5b7d46a-30ee-46d7-933c-fe53fa0d3f21.67a9aabfde2f2e4bba94368733235ab0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","00","current price $42.00","Levi's","Women's 724 High-Rise Straight Jeans","8","4.1 out of 5 Stars. 8 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-501-High-Rise-Straight-Cropped-Jeans/10868755370?classType=REGULAR","Women's 501 High Rise Straight Cropped Jeans $44.99","https://i5.walmartimages.com/seo/Levi-s-Women-s-501-High-Rise-Straight-Cropped-Jeans_b4bbe65b-8fc2-4726-9094-a8b89a5a9788.92505abc37267f77e41469e084c066bc.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","99","current price $44.99","Levi's","Women's 501 High Rise Straight Cropped Jeans","","","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-Shaping-Bermuda-Jean-Shorts/634308031?classType=VARIANT","® Women's Plus Size Shaping Bermuda Jean Shorts $44.95","https://i5.walmartimages.com/seo/Levi-s-Women-s-Plus-Size-Shaping-Bermuda-Jean-Shorts_e329e783-c808-4416-97f5-881b278ef4b1.c8bd2205aa5d79dd8fce8c7da06cb634.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","95","current price $44.95","Levi's","® Women's Plus Size Shaping Bermuda Jean Shorts","107","4.6 out of 5 Stars. 107 reviews","Free shipping, arrives","in 3+ days"
