"w-100 href","ld_Fc","absolute src","f6","ld_Fc 2","f6 2","f2","f6 3","ld_Fc 3","di","normal","sans-serif","ld_Fc 4","ff-text-wrapper","b","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 3","br-100 src 3","sans-serif 2"
"https://www.walmart.com/ip/Forever-21-Women-s-Low-Rise-Baggy-Stretch-Denim-Jeans-Relaxed-Fit-Everyday-Denim-with-Comfortable-Stretch-for-Casual-Wear-Leopard-10/18945917806?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Low Rise Baggy Stretch Denim Jeans, Sizes 0-14 $24.99","https://i5.walmartimages.com/seo/Forever-21-Women-s-Low-Rise-Baggy-Stretch-Denim-Jeans-Relaxed-Fit-Everyday-Denim-with-Comfortable-Stretch-for-Casual-Wear-Leopard-10_fd5018bd-a10b-4aec-bb3a-56bbe6f8b9c9.c48871034e11e3bf3381fdbbcc326e07.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","99","current price $24.99","Forever 21","Women's Low Rise Baggy Stretch Denim Jeans, Sizes 0-14","14","3.7 out of 5 Stars. 14 reviews","Shipping arrives","Fri, May 1","https://www.walmart.com/ip/Forever-21-Women-s-Low-Rise-Baggy-Stretch-Denim-Jeans-Relaxed-Fit-Everyday-Denim-with-Comfortable-Stretch-for-Casual-Wear-Leopard-6/18919721911?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ff596bb7-754d-410a-87b1-86517ad81c7f.c8dfbc39b4f28e4ce4373c5702b1638a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Forever-21-Women-s-Low-Rise-Baggy-Stretch-Denim-Jeans-Relaxed-Fit-Everyday-Denim-with-Comfortable-Stretch-for-Casual-Wear-Blue-14/18955765385?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c08854ac-d0fe-4562-8733-80feef26580d.9547762f96169da24843aeee8e0ddeff.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Forever-21-Women-s-Low-Rise-Baggy-Stretch-Denim-Jeans-Relaxed-Fit-Everyday-Denim-with-Comfortable-Stretch-for-Casual-Wear-Blue-12/18919801686?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/0c01a68c-96d7-45ce-8c22-3ccdb297b6ed.47b6a74f39160a393639c8bc10955dfe.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/A3-Denim-Women-s-Plus-Size-Straight-Leg-Jeans/200869763?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Size Straight Leg Jeans $24.99","https://i5.walmartimages.com/seo/A3-Denim-Women-s-Plus-Size-Straight-Leg-Jeans_b354c7e6-1245-4e3f-aab2-b36442fe52ed.c41e9147e2c5efdc49a64fe90e200f07.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","99","current price $24.99","A3 Denim","Women's Plus Size Straight Leg Jeans","253","4.3 out of 5 Stars. 253 reviews","Shipping arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Mid-Rise-Bootcut-Jean/577366430?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT&athbdg=L1600","Best seller Women's Midrise Bootcut Jean, Available in Regular, Short, Long Inseams, Sizes 2-22 $24.98 Was $27.98","https://i5.walmartimages.com/seo/Lee-Women-s-Mid-Rise-Bootcut-Jean_7c960eda-fc9c-4d11-b2e1-9464f074fa12.518544faff97640b70d1cc1ce010ed30.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","98","current price Now $24.98, Was $27.98","Lee","Women's Midrise Bootcut Jean, Available in Regular, Short, Long Inseams, Sizes 2-22","5601","4.3 out of 5 Stars. 5601 reviews","Shipping arrives","today","https://www.walmart.com/ip/Lee-Women-s-Plus-Bootcut-Jean/228300469?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/29f26ba7-caf8-4e6a-a066-d7425c44b3c3.4a770852f82f5a3fb80dd7c657df71ec.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Bootcut-Jean/2623027502?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9f947fd0-b6ca-4239-b600-1a44220180af.e9c794543fd04645266c6aeb8e4d05dd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Mid-Rise-Bootcut-Jean/730748665?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/712051da-bc78-47c3-ac96-05c461510cdb.110464a4c97cda27067d9fc77137cc2d.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Cargo-Capri-with-Rolled-Hem-Sizes-16-24/11967520718?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Swan Series Women's Plus Cargo Capri with Rolled Hem, Sizes 16-24 $24.98","https://i5.walmartimages.com/seo/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Cargo-Capri-with-Rolled-Hem-Sizes-16-24_2636c5a8-5f1a-4ed3-aedf-4e10ef15ec2d.e789ed6d2dc053f6efaf8292532833fd.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","98","current price $24.98","Gloria Vanderbilt","Swan Series Women's Plus Cargo Capri with Rolled Hem, Sizes 16-24","8","4.5 out of 5 Stars. 8 reviews","Shipping arrives","in 3+ days","https://www.walmart.com/ip/GV-CARGO-CAPRI/11941564019?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/e9b87e5b-4429-4d65-9134-470c5e66f607.0ce59c529e5375a084c936a3a56b7aaa.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/GV-CARGO-CAPRI/11952300039?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c4984dd5-39ab-4f53-862f-8055f741fd8e.a8403cc1e6b34aebe7cf08cdeb1a9ad5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Tummy-Sculpt-Bootleg-5-Pocket-Ankle-Jeans-Sizes-16-24/14212616803?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Swan Series Women's Plus Tummy Sculpt Bootleg 5 Pocket Ankle Jeans, Sizes 16-24 $24.98","https://i5.walmartimages.com/seo/Gloria-Vanderbilt-Swan-Series-Women-s-Plus-Tummy-Sculpt-Bootleg-5-Pocket-Ankle-Jeans-Sizes-16-24_b53cda91-e306-4a1d-8c1c-f536b334830d.bc8a8a5bb58727b91bd120aedf5621e5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","98","current price $24.98","Gloria Vanderbilt","Swan Series Women's Plus Tummy Sculpt Bootleg 5 Pocket Ankle Jeans, Sizes 16-24","10","3.9 out of 5 Stars. 10 reviews","Shipping arrives","Fri, May 1","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Flex-Motion-Relaxed-Fit-Straight-Leg-Jean/5092491405?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Flex Motion Relaxed Fit Straight Leg Jean $24.85","https://i5.walmartimages.com/seo/Lee-Women-s-Flex-Motion-Relaxed-Fit-Straight-Leg-Jean_a073cd8e-830b-42b6-8431-d6d77797b136.0d9fe33f8eb5750fa6c8171637c2fb6f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","85","current price $24.85","Lee","® Women's Flex Motion Relaxed Fit Straight Leg Jean","2439","4.2 out of 5 Stars. 2439 reviews","Shipping arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Flex-Motion-Relaxed-Fit-Straight-Leg-Jean/5115218695?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Flex Motion Relaxed Fit Straight Leg Jean $24.85","https://i5.walmartimages.com/seo/Lee-Women-s-Flex-Motion-Relaxed-Fit-Straight-Leg-Jean_a073cd8e-830b-42b6-8431-d6d77797b136.0d9fe33f8eb5750fa6c8171637c2fb6f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","85","current price $24.85","Lee","® Women's Flex Motion Relaxed Fit Straight Leg Jean","2510","4.2 out of 5 Stars. 2510 reviews","Shipping arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean-Greet-The-Day/5089744993?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/71a74a96-b669-4834-8884-c4ccd81daf36.e8589ea8c6447c564103ffc9f80b24af.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Flex-Motion-Relaxed-Fit-Straight-Leg-Jean/5119707829?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ab51c247-39b4-4bbc-b679-dcdbd888160f.6aaa7b6638cfe9546c84cb16be3c8ad1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Wrangler-Women-s-Ultimate-Riding-Jean-Willow-Bootcut/7333700099?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Ultimate Riding Jean Willow Bootcut $24.76","https://i5.walmartimages.com/seo/Wrangler-Women-s-Ultimate-Riding-Jean-Willow-Bootcut_a1fe0fd4-b86b-4bc2-83dc-440751f65e58.593599238a34dbcaa41fa579e6168d57.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","76","current price $24.76","Wrangler","® Women's Ultimate Riding Jean Willow Bootcut","598","4.4 out of 5 Stars. 598 reviews","Shipping arrives","Fri, May 1","","","","","","",""
"https://www.walmart.com/ip/Celebrity-Pink-Women-s-and-Women-s-Plus-Drapey-Wide-Leg-Jeans-Sizes-XS-4X/18391764343?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT&athbdg=L1600","Best seller Women's and Women's Plus Drapey Wide Leg Jeans, Sizes XS-4X $24.50","https://i5.walmartimages.com/seo/Celebrity-Pink-Women-s-and-Women-s-Plus-Drapey-Wide-Leg-Jeans-Sizes-XS-4X_69b3cf16-d56c-4c28-89a5-d6dafb0d76a7.d9b19696afe1af58fc54f2ebdc63a472.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","50","current price $24.50","Celebrity Pink","Women's and Women's Plus Drapey Wide Leg Jeans, Sizes XS-4X","354","4.1 out of 5 Stars. 354 reviews","Shipping arrives","today","","","","","","",""
"https://www.walmart.com/ip/Celebrity-Pink-Women-s-and-Women-s-Plus-Baggy-Wide-Leg-Jeans-Available-in-Regular-Short-Long-Inseams-Sizes-1-24/18325305802?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's and Women's Plus Baggy Wide Leg Jeans, Available in 30"", 32"", and 34"" inseams, Sizes 1-24W $24.50","https://i5.walmartimages.com/seo/Celebrity-Pink-Women-s-and-Women-s-Plus-Baggy-Wide-Leg-Jeans-Available-in-Regular-Short-Long-Inseams-Sizes-1-24_f01ca628-b329-4ccf-a428-08fb03d8cd27.40e67b3bc0610472dfd71dd90e774a82.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","50","current price $24.50","Celebrity Pink","Women's and Women's Plus Baggy Wide Leg Jeans, Available in 30"", 32"", and 34"" inseams, Sizes 1-24W","610","4.1 out of 5 Stars. 610 reviews","Shipping arrives","today","https://www.walmart.com/ip/Celebrity-Pink-Women-s-and-Women-s-Plus-Baggy-Wide-Leg-Jeans-Available-in-Regular-Short-Long-Inseams-Sizes-1-24/18298061180?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/71f4a8b2-1f58-4393-a882-c08c1c10c2c5.e407e48a18b39ab0968bcb9768458dd5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/CHECK-Celebrity-Pink-Juniors-Baggy-Wide-Leg-Jeans-Celebrity-Pink-Women-s-and-Women-s-Plus-Baggy-Wide-Leg-Jeans-Sizes-1-24/17767063831?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a30e4300-1706-49d9-945c-65f8f253c41d.63f541a666b17ecf6bea53a22a462f83.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/CHECK-Celebrity-Pink-Juniors-Baggy-Wide-Leg-Jeans-Celebrity-Pink-Women-s-and-Women-s-Plus-Baggy-Wide-Leg-Jeans-Sizes-1-24/17767113744?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1e3453e1-9849-4a5c-b6fe-68726b40bc49.d8eb0d95f0ec1429dd66e248d0012f05.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Celebrity-Pink-Women-s-and-Women-s-Plus-V-Waist-Wide-Leg-Jeans-Available-in-Regular-Short-Long-Inseams-Sizes-1-24/18557723900?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's and Women's Plus V-Waist Wide Leg Jeans, Available in 30"", 32"", and 34"" inseams, Sizes 1-24W $24.50","https://i5.walmartimages.com/seo/Celebrity-Pink-Women-s-and-Women-s-Plus-V-Waist-Wide-Leg-Jeans-Available-in-Regular-Short-Long-Inseams-Sizes-1-24_cc342052-31ac-4988-b6c1-6eff0890e7c1.4518fa3d84f8659014c35b476502af0f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","9 sizes","Available in additional 9 sizes","$","24","50","current price $24.50","Celebrity Pink","Women's and Women's Plus V-Waist Wide Leg Jeans, Available in 30"", 32"", and 34"" inseams, Sizes 1-24W","","","Shipping arrives","tomorrow","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Legendary-Bootcut-Jean/1918166107?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=REGULAR","Women's Legendary Bootcut Jean $24.38","https://i5.walmartimages.com/seo/Lee-Women-s-Legendary-Bootcut-Jean_7b4c3767-3a06-4729-95f2-192cb04b9980.398e75890697dae8eef8790a2c4a9f92.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","38","current price $24.38","Lee","Women's Legendary Bootcut Jean","2278","4.2 out of 5 Stars. 2278 reviews","Shipping arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/Sofia-Vergara-Women-s-High-Rise-Average-Melisa-Flare-Jeans-Sizes-2-20/17863853775?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sofia by Sofia Vergara Women's Melisa High Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20 $24.00","https://i5.walmartimages.com/seo/Sofia-Vergara-Women-s-High-Rise-Average-Melisa-Flare-Jeans-Sizes-2-20_2a0911cc-9203-4105-8c85-46506462be93.f0037e91caa8500f1eb0c6571762e2c9.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","6 sizes","Available in additional 6 sizes","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's Melisa High Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20","60","4.2 out of 5 Stars. 60 reviews","Shipping arrives","tomorrow","","","","","","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Marisol-Bootcut-Curvy-High-Rise-Jeans-32-5-Inseam-Sizes-0-20/15483764677?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Size Marisol Bootcut Curvy Super High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28 $24.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Marisol-Bootcut-Curvy-High-Rise-Jeans-32-5-Inseam-Sizes-0-20_7a9969f9-f084-4191-b82c-dafcf0b29521.46731f2a3a0bc0fe01fa8278301067c2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Size Marisol Bootcut Curvy Super High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28","1398","4.5 out of 5 Stars. 1398 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Marisol-Bootcut-Curvy-High-Rise-Jeans-32-5-Inseam-Sizes-0-20/15483764677?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/0d2b3272-36cf-4146-a4cb-b1d1fcd74cf2.5ffc51ba9217d8077ac4a1217dd4f1cd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Marisol-Bootcut-Curvy-High-Rise-Jeans-32-5-Inseam-Sizes-0-20/15478202904?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/79c468f8-8474-4db2-aa66-d1f9fffa51d7.c8d854ed0a073768c3676cc8b709b5c5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20/17874007564?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sofia by Sofia Vergara Women's Low Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20 $24.00","https://i5.walmartimages.com/seo/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20_235bdd78-5098-4835-83e5-fd4a90524e98.a5838e029a8a79025341d861cc65b2ab.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's Low Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20","33","4.5 out of 5 Stars. 33 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20/17852050616?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/87748a79-2b0f-4513-a4b0-ef8b5bc68fe2.c94a9418daed02095abc475a15d98b47.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20/17863553458?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a7f902f6-829c-4403-8ca2-5d0cde1c29b0.d7de57ecb86fab127199a5e5628e6b6d.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Diana-Relaxed-High-Rise-Straight-Jeans-34-Inseam-Sizes-14W-28W/15494320296?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sofia by Sofia Vergara Women's Diana Relaxed High Rise Straight Jeans, 30"", 32.5"" and 34"" Inseams, Sizes 0-28 $24.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Plus-Size-Diana-Relaxed-High-Rise-Straight-Jeans-34-Inseam-Sizes-14W-28W_0373eec2-2e88-456d-b02a-91e0e0c81bfa.586daf4e4c39be8f89596d58f3883287.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's Diana Relaxed High Rise Straight Jeans, 30"", 32.5"" and 34"" Inseams, Sizes 0-28","63","4.2 out of 5 Stars. 63 reviews","Shipping arrives","tomorrow","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Diana-Relaxed-High-Rise-Straight-Jeans-34-Inseam-Sizes-14W-28W/15480108404?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a735b22a-1c7a-4897-ab2e-6c088bbe626a.b3be492b09cda0fd0bccb3cad548bec0.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Diana-Relaxed-High-Rise-Straight-Jeans-34-Inseam-Sizes-14W-28W/15489813032?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/789c2fc7-d9c7-47f4-a4e9-4bb8f6f56c41.c675b33aeb4aaee657a852a2c15b2c1b.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15504610579?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Trouser Flare High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseam, Sizes 0-28W $24.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W_0926b566-f12a-4b5b-89f0-bdf5f21d596e.99f729074a1b0efccfb152eb0c75e170.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Trouser Flare High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseam, Sizes 0-28W","762","4.3 out of 5 Stars. 762 reviews","Shipping arrives","Thu, Apr 30","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15504610579?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b59130f0-46e3-45dd-875f-430ff7d33c65.ca7b9b27427600d49fba4e546a200ecd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15433816512?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/f86d04c1-c22b-47c1-a38b-7533ee81ab5f.c09c16029a5cafb5342e69de7ac8895c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Scoop-Women-s-Essential-Skinny-Jeans/501890649?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Essential Skinny Jeans $24.00","https://i5.walmartimages.com/seo/Scoop-Women-s-Essential-Skinny-Jeans_bd4129a9-4133-4097-abec-af8c4e1b6c2e.0dd2b3a1837f3044d3ec91adf88aef3b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","24","00","current price $24.00","Scoop","Women's Essential Skinny Jeans","9","3.4 out of 5 Stars. 9 reviews","Shipping arrives","in 3+ days","","","","","","",""
